1	0.09499999769032001
2	0.11399999652057886
3	0.45999998450279234
4	0.8419999659061432
5	0.9549999833106995
6	0.9679999798536301
7	0.9709999799728394
8	0.9639999806880951
9	0.9799999833106995
10	0.9769999831914902
11	0.9889999836683273
12	0.9839999794960022
13	0.9819999784231186
14	0.9729999840259552
15	0.9869999855756759
16	0.98399997651577
17	0.985999983549118
18	0.9739999830722809
19	0.9909999817609787
20	0.9829999804496765
21	0.9849999815225601
22	0.9859999775886535
23	0.9889999806880951
24	0.9879999876022338
25	0.9869999825954437
26	0.9859999805688858
27	0.9819999784231186
28	0.9879999846220017
29	0.980999979376793
30	0.9869999885559082
31	0.9889999777078629
32	0.9899999856948852
33	0.9849999815225601
34	0.9789999783039093
35	0.9879999816417694
36	0.9829999804496765
37	0.9889999836683273
38	0.9789999842643737
39	0.9879999786615372
40	0.9839999854564667
41	0.9849999845027924
42	0.9849999845027924
43	0.9889999836683273
44	0.9889999866485596
45	0.9889999866485596
46	0.9779999822378158
47	0.9819999814033509
48	0.9789999753236771
49	0.9929999858140945
50	0.990999984741211
51	0.9869999825954437
52	0.9819999784231186
53	0.9889999866485596
54	0.9799999803304672
55	0.9859999805688858
56	0.9889999866485596
57	0.9899999886751175
58	0.9839999824762344
59	0.9889999896287918
60	0.9839999824762344
61	0.9829999804496765
62	0.9829999834299088
63	0.9829999804496765
64	0.9889999836683273
65	0.9839999794960022
66	0.9819999754428863
67	0.9849999785423279
68	0.9879999786615372
69	0.9889999836683273
70	0.9849999845027924
71	0.9819999784231186
72	0.9869999855756759
73	0.9819999873638153
74	0.9899999886751175
75	0.9909999817609787
76	0.9839999794960022
77	0.9889999896287918
78	0.9879999846220017
79	0.9839999794960022
80	0.9929999887943268
81	0.9899999856948852
82	0.9879999786615372
83	0.9939999908208847
84	0.9869999766349793
85	0.979999977350235
86	0.9899999856948852
87	0.9799999743700027
88	0.9869999855756759
89	0.9839999824762344
90	0.9899999916553497
91	0.9859999805688858
92	0.9849999845027924
93	0.9909999907016754
94	0.9829999804496765
95	0.9889999777078629
96	0.9889999866485596
97	0.985999983549118
98	0.9849999845027924
99	0.9829999804496765
