1	0.15423728374101348
2	0.206101688666869
3	0.2433898249420069
4	0.24101694269200502
5	0.27661016330880633
6	0.2799999918472969
7	0.28237287599151417
8	0.27016948491840037
9	0.28542372293896595
10	0.3006779576762248
11	0.3054237209134183
12	0.30203388934418307
13	0.32576270451990225
14	0.31559321208525515
15	0.3176271097134736
16	0.31593219582307136
17	0.322372872950667
18	0.3301694822513451
19	0.33966100847317
20	0.3277966031583689
21	0.35084744909052124
22	0.35932202485658354
23	0.34338982201228707
24	0.3501694823725749
25	0.34576270287319766
26	0.3545762601040177
27	0.36271185440532233
28	0.3247457548218258
29	0.36305083763801443
30	0.32576270451990225
31	0.33491524473085243
32	0.36440677082134504
33	0.354915243841834
34	0.36508473501367084
35	0.3515254153033434
36	0.3725423610816568
37	0.36915253178548
38	0.38033897189770716
39	0.36406778733609085
40	0.3657627022367413
41	0.348474565198866
42	0.37118643118163286
43	0.3647457538014751
44	0.35796609243093913
45	0.36644066870212555
46	0.3796610064425711
47	0.3691525330482903
48	0.3705084657264968
49	0.3911864300400524
50	0.38983049786697
51	0.39050846382723015
52	0.36711863339957546
53	0.40440676828562205
54	0.3976271074202101
55	0.3850847351349006
56	0.38135592109065947
57	0.3922033799906908
58	0.37016948198868055
59	0.37898303871437655
60	0.3789830412399971
61	0.40711863389459707
62	0.35932202561426974
63	0.37932202371500306
64	0.40237287040484154
65	0.3854237171047825
66	0.39118642928236624
67	0.3694915165335445
68	0.3874576154906871
69	0.3816949030605413
70	0.38305083548618574
71	0.38542371912527895
72	0.3833898202342502
73	0.3667796516822556
74	0.39728812418751797
75	0.3945762611041635
76	0.4318643947273998
77	0.40033897353430925
78	0.36610168370149904
79	0.40576270146895266
80	0.3993220225734226
81	0.38847456720925994
82	0.3779660925521689
83	0.3799999899278253
84	0.40406778379011965
85	0.42067795436261063
86	0.3830508342233755
87	0.399661007068925
88	0.3949152448419797
89	0.4054237184888225
90	0.40576270071126647
91	0.4010169379791971
92	0.40576269995358033
93	0.42338982072927184
94	0.39661015999519217
95	0.4003389720189369
96	0.37627117815664257
97	0.45322032702171194
98	0.38305083649643396
99	0.39898304085610276
