1	0.2509999983012676
2	0.6820000022649765
3	0.9679999977350235
4	0.9739999920129776
5	0.9669999986886978
6	0.9629999935626984
7	0.9810000002384186
8	0.975
9	0.9830000013113022
10	0.9820000052452087
11	0.972000002861023
12	0.9820000022649765
13	0.9950000017881393
14	0.988000002503395
15	0.9810000002384186
16	0.988000002503395
17	0.9909999996423722
18	0.9840000063180924
19	0.9870000004768371
20	0.9870000034570694
21	0.9850000023841858
22	0.9810000002384186
23	0.9860000044107438
24	0.9879999965429306
25	0.9900000065565109
26	0.9909999996423722
27	0.9870000034570694
28	0.9920000046491623
29	0.9900000065565109
30	0.9840000092983245
31	0.9840000033378601
32	0.9870000094175339
33	0.989000004529953
34	0.993000003695488
35	0.9900000035762787
36	0.9850000023841858
37	0.993000003695488
38	0.9880000054836273
39	0.9820000052452087
40	0.9890000075101852
41	0.9820000112056733
42	0.9940000057220459
43	0.989000004529953
44	0.9910000026226043
45	0.985000005364418
46	0.9870000004768371
47	0.988000002503395
48	0.9900000035762787
49	0.9870000034570694
50	0.9910000056028366
51	0.9840000092983245
52	0.9880000054836273
53	0.9900000005960464
54	0.9860000044107438
55	0.9870000094175339
56	0.9899999976158143
57	0.9910000056028366
58	0.988000002503395
59	0.9909999996423722
60	0.989000004529953
61	0.9940000027418137
62	0.993000003695488
63	0.9830000102519989
64	0.9890000015497208
65	0.9900000005960464
66	0.9920000046491623
67	0.9910000026226043
68	0.9849999994039536
69	0.9810000061988831
70	0.9920000046491623
71	0.9889999985694885
72	0.9900000005960464
73	0.9910000085830688
74	0.9870000064373017
75	0.9900000065565109
76	0.988000002503395
77	0.989000004529953
78	0.9850000023841858
79	0.9920000016689301
80	0.9900000035762787
81	0.9870000034570694
82	0.9870000034570694
83	0.988000002503395
84	0.9899999976158143
85	0.9890000075101852
86	0.9860000014305115
87	0.9950000047683716
88	0.9900000005960464
89	0.9830000042915344
90	0.9850000023841858
91	0.9920000046491623
92	0.9920000076293946
93	0.9860000073909759
94	0.989000004529953
95	0.993000003695488
96	0.9920000046491623
97	0.9820000052452087
98	0.9850000023841858
99	0.989000004529953
