0.000000000000000000e+00,2.278000000000000025e-01
1.000000000000000000e+00,2.570999999999999952e-01
2.000000000000000000e+00,2.937000000000000166e-01
3.000000000000000000e+00,3.245999999999999996e-01
4.000000000000000000e+00,3.463999999999999857e-01
5.000000000000000000e+00,3.659000000000000030e-01
6.000000000000000000e+00,3.804000000000000159e-01
7.000000000000000000e+00,3.955000000000000182e-01
8.000000000000000000e+00,4.036000000000000143e-01
9.000000000000000000e+00,4.098999999999999866e-01
1.000000000000000000e+01,4.330999999999999850e-01
1.100000000000000000e+01,4.391999999999999793e-01
1.200000000000000000e+01,4.489000000000000212e-01
1.300000000000000000e+01,4.560000000000000164e-01
1.400000000000000000e+01,4.667000000000000037e-01
1.500000000000000000e+01,4.754999999999999782e-01
1.600000000000000000e+01,4.832000000000000184e-01
1.700000000000000000e+01,4.865999999999999770e-01
1.800000000000000000e+01,4.889000000000000012e-01
1.900000000000000000e+01,4.939999999999999947e-01
2.000000000000000000e+01,5.053999999999999604e-01
2.100000000000000000e+01,5.151000000000000023e-01
2.200000000000000000e+01,5.221999999999999975e-01
2.300000000000000000e+01,5.239000000000000323e-01
2.400000000000000000e+01,5.275999999999999579e-01
2.500000000000000000e+01,5.315999999999999615e-01
2.600000000000000000e+01,5.362999999999999989e-01
2.700000000000000000e+01,5.426999999999999602e-01
2.800000000000000000e+01,5.446999999999999620e-01
2.900000000000000000e+01,5.460000000000000409e-01
3.000000000000000000e+01,5.456999999999999629e-01
3.100000000000000000e+01,5.501000000000000334e-01
3.200000000000000000e+01,5.564999999999999947e-01
3.300000000000000000e+01,5.577999999999999625e-01
3.400000000000000000e+01,5.574999999999999956e-01
3.500000000000000000e+01,5.584999999999999964e-01
3.600000000000000000e+01,5.622000000000000330e-01
3.700000000000000000e+01,5.645000000000000018e-01
3.800000000000000000e+01,5.668999999999999595e-01
3.900000000000000000e+01,5.662000000000000366e-01
4.000000000000000000e+01,5.756000000000000005e-01
4.100000000000000000e+01,5.783000000000000362e-01
4.200000000000000000e+01,5.799999999999999600e-01
4.300000000000000000e+01,5.799999999999999600e-01
4.400000000000000000e+01,5.819999999999999618e-01
4.500000000000000000e+01,5.819999999999999618e-01
4.600000000000000000e+01,5.829999999999999627e-01
4.700000000000000000e+01,5.829999999999999627e-01
4.800000000000000000e+01,5.866999999999999993e-01
4.900000000000000000e+01,5.879999999999999671e-01
5.000000000000000000e+01,5.839999999999999636e-01
5.100000000000000000e+01,5.907000000000000028e-01
5.200000000000000000e+01,5.924000000000000377e-01
5.300000000000000000e+01,5.920999999999999597e-01
5.400000000000000000e+01,5.927000000000000046e-01
5.500000000000000000e+01,5.944000000000000394e-01
5.600000000000000000e+01,5.954000000000000403e-01
5.700000000000000000e+01,6.000999999999999668e-01
5.800000000000000000e+01,6.010999999999999677e-01
5.900000000000000000e+01,6.031999999999999584e-01
6.000000000000000000e+01,6.209999999999999964e-01
6.100000000000000000e+01,6.202999999999999625e-01
6.200000000000000000e+01,6.222999999999999643e-01
6.300000000000000000e+01,6.216000000000000414e-01
6.400000000000000000e+01,6.226000000000000423e-01
6.500000000000000000e+01,6.250000000000000000e-01
6.600000000000000000e+01,6.257000000000000339e-01
6.700000000000000000e+01,6.283999999999999586e-01
6.800000000000000000e+01,6.293999999999999595e-01
6.900000000000000000e+01,6.270000000000000018e-01
7.000000000000000000e+01,6.373999999999999666e-01
7.100000000000000000e+01,6.408000000000000362e-01
7.200000000000000000e+01,6.434999999999999609e-01
7.300000000000000000e+01,6.451999999999999957e-01
7.400000000000000000e+01,6.468000000000000416e-01
7.500000000000000000e+01,6.458000000000000407e-01
7.600000000000000000e+01,6.458000000000000407e-01
7.700000000000000000e+01,6.444999999999999618e-01
7.800000000000000000e+01,6.424999999999999600e-01
7.900000000000000000e+01,6.421000000000000041e-01
8.000000000000000000e+01,6.451999999999999957e-01
8.100000000000000000e+01,6.522000000000000020e-01
8.200000000000000000e+01,6.549000000000000377e-01
8.300000000000000000e+01,6.585999999999999632e-01
8.400000000000000000e+01,6.602999999999999980e-01
8.500000000000000000e+01,6.605999999999999650e-01
8.600000000000000000e+01,6.565999999999999615e-01
8.700000000000000000e+01,6.579000000000000403e-01
8.800000000000000000e+01,6.559000000000000385e-01
8.900000000000000000e+01,6.539000000000000368e-01
9.000000000000000000e+01,6.468000000000000416e-01
9.100000000000000000e+01,6.444999999999999618e-01
9.200000000000000000e+01,6.458000000000000407e-01
9.300000000000000000e+01,6.474999999999999645e-01
9.400000000000000000e+01,6.519000000000000350e-01
9.500000000000000000e+01,6.519000000000000350e-01
9.600000000000000000e+01,6.504999999999999671e-01
9.700000000000000000e+01,6.509000000000000341e-01
9.800000000000000000e+01,6.502000000000000002e-01
9.900000000000000000e+01,6.458000000000000407e-01
1.000000000000000000e+02,6.643000000000000016e-01
1.010000000000000000e+02,6.663000000000000034e-01
1.020000000000000000e+02,6.666999999999999593e-01
1.030000000000000000e+02,6.663000000000000034e-01
1.040000000000000000e+02,6.656999999999999584e-01
1.050000000000000000e+02,6.650000000000000355e-01
1.060000000000000000e+02,6.635999999999999677e-01
1.070000000000000000e+02,6.615999999999999659e-01
1.080000000000000000e+02,6.602999999999999980e-01
1.090000000000000000e+02,6.582999999999999963e-01
1.100000000000000000e+02,6.720000000000000417e-01
1.110000000000000000e+02,6.723999999999999977e-01
1.120000000000000000e+02,6.700000000000000400e-01
1.130000000000000000e+02,6.726999999999999647e-01
1.140000000000000000e+02,6.696999999999999620e-01
1.150000000000000000e+02,6.696999999999999620e-01
1.160000000000000000e+02,6.683000000000000052e-01
1.170000000000000000e+02,6.633000000000000007e-01
1.180000000000000000e+02,6.612999999999999989e-01
1.190000000000000000e+02,6.602999999999999980e-01
1.200000000000000000e+02,6.716999999999999638e-01
1.210000000000000000e+02,6.777999999999999581e-01
1.220000000000000000e+02,6.787999999999999590e-01
1.230000000000000000e+02,6.787999999999999590e-01
1.240000000000000000e+02,6.814999999999999947e-01
1.250000000000000000e+02,6.801000000000000378e-01
1.260000000000000000e+02,6.774000000000000021e-01
1.270000000000000000e+02,6.733999999999999986e-01
1.280000000000000000e+02,6.736999999999999655e-01
1.290000000000000000e+02,6.703999999999999959e-01
1.300000000000000000e+02,6.666999999999999593e-01
1.310000000000000000e+02,6.710000000000000409e-01
1.320000000000000000e+02,6.743999999999999995e-01
1.330000000000000000e+02,6.743999999999999995e-01
1.340000000000000000e+02,6.741000000000000325e-01
1.350000000000000000e+02,6.723999999999999977e-01
1.360000000000000000e+02,6.700000000000000400e-01
1.370000000000000000e+02,6.663000000000000034e-01
1.380000000000000000e+02,6.660000000000000364e-01
1.390000000000000000e+02,6.622999999999999998e-01
1.400000000000000000e+02,6.726999999999999647e-01
1.410000000000000000e+02,6.774000000000000021e-01
1.420000000000000000e+02,6.781000000000000361e-01
1.430000000000000000e+02,6.756999999999999673e-01
1.440000000000000000e+02,6.693999999999999950e-01
1.450000000000000000e+02,6.680000000000000382e-01
1.460000000000000000e+02,6.666999999999999593e-01
1.470000000000000000e+02,6.663000000000000034e-01
1.480000000000000000e+02,6.640000000000000346e-01
1.490000000000000000e+02,6.599000000000000421e-01
1.500000000000000000e+02,6.690000000000000391e-01
1.510000000000000000e+02,6.710000000000000409e-01
1.520000000000000000e+02,6.716999999999999638e-01
1.530000000000000000e+02,6.720000000000000417e-01
1.540000000000000000e+02,6.696999999999999620e-01
1.550000000000000000e+02,6.680000000000000382e-01
1.560000000000000000e+02,6.650000000000000355e-01
1.570000000000000000e+02,6.640000000000000346e-01
1.580000000000000000e+02,6.592999999999999972e-01
1.590000000000000000e+02,6.572999999999999954e-01
1.600000000000000000e+02,6.653000000000000025e-01
1.610000000000000000e+02,6.700000000000000400e-01
1.620000000000000000e+02,6.680000000000000382e-01
1.630000000000000000e+02,6.666999999999999593e-01
1.640000000000000000e+02,6.690000000000000391e-01
1.650000000000000000e+02,6.633000000000000007e-01
1.660000000000000000e+02,6.602999999999999980e-01
1.670000000000000000e+02,6.602999999999999980e-01
1.680000000000000000e+02,6.582999999999999963e-01
1.690000000000000000e+02,6.512000000000000011e-01
1.700000000000000000e+02,6.673000000000000043e-01
1.710000000000000000e+02,6.696999999999999620e-01
1.720000000000000000e+02,6.713999999999999968e-01
1.730000000000000000e+02,6.726999999999999647e-01
1.740000000000000000e+02,6.741000000000000325e-01
1.750000000000000000e+02,6.680000000000000382e-01
1.760000000000000000e+02,6.612999999999999989e-01
1.770000000000000000e+02,6.575999999999999623e-01
1.780000000000000000e+02,6.595999999999999641e-01
1.790000000000000000e+02,6.579000000000000403e-01
1.800000000000000000e+02,6.572999999999999954e-01
1.810000000000000000e+02,6.504999999999999671e-01
1.820000000000000000e+02,6.542000000000000037e-01
1.830000000000000000e+02,6.559000000000000385e-01
1.840000000000000000e+02,6.555999999999999606e-01
1.850000000000000000e+02,6.539000000000000368e-01
1.860000000000000000e+02,6.519000000000000350e-01
1.870000000000000000e+02,6.484999999999999654e-01
1.880000000000000000e+02,6.461999999999999966e-01
1.890000000000000000e+02,6.471999999999999975e-01
1.900000000000000000e+02,6.663000000000000034e-01
1.910000000000000000e+02,6.736999999999999655e-01
1.920000000000000000e+02,6.690000000000000391e-01
1.930000000000000000e+02,6.693999999999999950e-01
1.940000000000000000e+02,6.720000000000000417e-01
1.950000000000000000e+02,6.706999999999999629e-01
1.960000000000000000e+02,6.670000000000000373e-01
1.970000000000000000e+02,6.622999999999999998e-01
1.980000000000000000e+02,6.582999999999999963e-01
1.990000000000000000e+02,6.579000000000000403e-01
2.000000000000000000e+02,6.542000000000000037e-01
2.010000000000000000e+02,6.569000000000000394e-01
2.020000000000000000e+02,6.565999999999999615e-01
2.030000000000000000e+02,6.542000000000000037e-01
2.040000000000000000e+02,6.529000000000000359e-01
2.050000000000000000e+02,6.471999999999999975e-01
2.060000000000000000e+02,6.451999999999999957e-01
2.070000000000000000e+02,6.393999999999999684e-01
2.080000000000000000e+02,6.360999999999999988e-01
2.090000000000000000e+02,6.323999999999999622e-01
2.100000000000000000e+02,6.545999999999999597e-01
